Station,2019_mean
GMM00010444,10.195833333333333
GMM00010449,9.723333333333333
GMM00010452,8.115833333333333
GMM00010454,10.583333333333334
GMM00010458,8.916666666666666
GMM00010460,11.0625
GMM00010471,11.3375
GMM00010474,11.304166666666667
GMM00010480,11.169166666666667
GMM00010488,11.145833333333334
GMM00010490,11.025
GMM00010526,9.1325
GMM00010542,10.275
GMM00010557,7.420833333333333
GMM00010565,10.833333333333334
GMM00010569,9.729166666666666
GMM00010574,6.720833333333333
GMM00010577,10.370833333333334
GMM00010579,8.584166666666667
GMM00010582,7.029166666666667
GMM00010591,10.279166666666667
GMM00010615,10.025
GMM00010628,11.908333333333333
GMM00010635,7.8375
GMM00010648,10.066666666666666
GMM00010658,10.366666666666667
GMM00010671,9.929166666666667
GMM00010704,11.009166666666667
GMM00010706,10.625
GMM00010724,10.47
GMM00010729,11.754166666666666
GMM00010761,10.064166666666667
GMM00010765,10.15
GMM00010777,10.033333333333333
GMM00010803,11.6
GMM00010818,8.595833333333333
GMM00010863,9.671666666666667
GMM00010870,9.5
GMM00010875,9.65
GMM00010963,9.095
GMW00034055,9.604166666666666
GMW00034068,11.751666666666667
GMW00035032,11.670833333333333
GP000078897,26.616666666666667
GR000016641,18.941666666666666
GR000016648,16.354166666666668
GR000016716,19.441666666666666
GR000016734,18.2
GR000167230,19.7125
GR000167460,18.625
GRM00016622,17.133333333333333
GRM00016719,18.9625
GRM00016726,17.9875
GYW00010502,26.536666666666665
HO000078720,22.2525
HOM00078705,26.574166666666667
HR000142360,14.354166666666666
HRE00105217,17.7125
HRM00014234,12.69
HU000012942,12.9875
HUM00012772,11.884166666666667
HUM00012843,13.191666666666666
HUM00012882,12.68
HUM00012925,11.933333333333334
HUM00012982,13.131666666666666
IC000004013,5.1225
IC000004030,6.020833333333333
IC000004048,5.908333333333333
IC000004063,4.729166666666667
IC000004097,4.7908333333333335
ICW00016201,5.920833333333333
ID000096145,28.3675
ID000096925,28.504166666666666
ID000097014,27.483333333333334
ID000097340,27.4125
ID000097372,27.745833333333334
ID000097502,27.795833333333334
ID000097724,27.074166666666667
ID000097900,27.333333333333332
ID000097980,27.075
IDM00096001,28.0125
IDM00096009,27.53
IDM00096011,28.166666666666668
IDM00096015,27.131666666666668
IDM00096033,28.383333333333333
IDM00096035,27.954166666666666
IDM00096109,28.179166666666667
IDM00096179,27.8
IDM00096237,28.029166666666665
IDM00096253,27.195833333333333
IDM00096295,27.5975
IDM00096595,28.421666666666667
IDM00096633,27.893333333333334
IDM00096655,28.104166666666668
IDM00096695,27.726666666666667
IDM00096737,28.45
IDM00096749,28.229166666666668
IDM00096797,28.420833333333334
IDM00096935,28.358333333333334
IDM00096973,28.255
IDM00096987,27.663333333333334
IDM00097008,27.095833333333335
IDM00097016,28.386666666666667
IDM00097028,27.391666666666666
IDM00097048,27.528333333333332
IDM00097072,28.141666666666666
IDM00097126,27.649166666666666
IDM00097180,27.229166666666668
IDM00097182,28.526666666666667
IDM00097192,27.941666666666666
IDM00097230,27.675
IDM00097240,27.004166666666666
IDM00097270,27.59
IDM00097300,28.061666666666667
IDM00097320,27.511666666666667
IDM00097460,26.701666666666668
IDM00097530,28.1
IDM00097682,27.9475
IDM00097722,26.644166666666667
IDM00097796,26.6225
IDM00097810,26.58416666666667
IN001020700,28.68
IN001050200,28.575
IN001080500,27.965833333333332
IN001120100,29.340833333333332
IN001160200,29.835
IN001200200,27.858333333333334
IN003020100,25.248333333333335
IN003041800,25.366666666666667
IN003050500,23.841666666666665
IN004051800,25.405833333333334
IN004091000,26.695833333333333
IN004102500,25.575
IN004122600,24.145
IN005090100,27.016666666666666
IN005100100,27.229166666666668
IN005120501,27.214166666666667
IN005150100,27.863333333333333
IN006031000,24.29083333333333
IN008010200,13.420833333333333
IN009021000,24.854166666666668
IN009070100,25.839166666666667
IN009090300,25.793333333333333
IN009130300,27.716666666666665
IN010050700,29.170833333333334
IN010100400,28.65
IN011060800,24.52166666666667
IN011150300,25.1125
IN011170400,25.375
IN011291000,27.6875
IN011330900,25.558333333333334
IN011340100,25.685
IN012020100,27.925
IN012041000,27.235
IN012070800,28.253333333333334
IN012141800,27.616666666666667
IN012190100,25.754166666666666
IN012201100,26.998333333333335
IN012230300,28.070833333333333
IN013010200,23.045833333333334
IN014020800,18.391666666666666
IN017010300,26.679166666666667
IN018103100,23.5825
IN019070100,27.166666666666668
IN019180500,27.329166666666666
IN019191200,26.491666666666667
IN020031700,27.258333333333333
IN020130700,29.829166666666666
IN021010100,26.405
IN022021900,25.176666666666666
IN022030600,27.945833333333333
IN023101700,24.150833333333335
IN023160900,22.069166666666668
IN023261300,25.018333333333334
IN023351400,24.97833333333333
IN023420800,13.829166666666667
IN023550300,26.165
IN024140300,27.325
IN024141500,26.221666666666668
IN025010100,28.8125
IN099999901,27.708333333333332
INM00042071,22.945833333333333
IR000040706,13.805
IR000040745,16.3425
IR000040841,16.99416666666667
IR000040848,18.4475
IR000407540,18.358333333333334
IR000407660,15.514166666666666
IR000408560,19.25
IRM00040712,12.28
IRM00040718,18.109166666666667
IRM00040729,12.951666666666666
IRM00040731,14.514166666666666
IRM00040736,18.3925
IRM00040738,17.703333333333333
IRM00040747,14.5275
IRM00040757,18.854166666666668
IRM00040769,14.81
IRM00040785,20.185
IRM00040798,11.739166666666666
IRM00040800,17.0725
IRM00040809,16.935833333333335
IRM00040811,26.6575
IRM00040821,20.939166666666665
IRM00040858,25.934166666666666
IRM00040875,27.1125
IRM00040879,27.41
IS000004640,16.958333333333332
IS000009972,26.408333333333335
ISE00105694,20.966666666666665
ISM00040180,21.5
IT000016090,14.454166666666667
IT000016232,18.604166666666668
IT000016239,16.42
IT000016320,17.8
IT000016560,17.565
IT000160220,3.1375
IT000162240,16.28
IT000162580,12.671666666666667
ITM00016008,6.650833333333333
ITM00016033,7.8075
ITM00016052,-4.345833333333333
ITM00016061,12.533333333333333
ITM00016088,14.9
ITM00016098,15.4275
ITM00016110,16.120833333333334
ITM00016148,14.433333333333334
ITM00016149,14.7775
ITM00016153,17.3625
ITM00016158,15.554166666666667
ITM00016179,14.475
ITM00016206,15.8
ITM00016245,16.85
ITM00016252,13.604166666666666
ITM00016253,17.145833333333332
ITM00016280,17.9075
ITM00016310,18.185833333333335
ITM00016344,9.141666666666667
ITM00016360,17.9125
ITM00016400,18.854166666666668
ITM00016420,19.395833333333332
ITM00016429,18.245
ITM00016480,19.1625
ITM00016522,17.651666666666667
ITM00016546,17.8375
ITW00033126,17.7725
IV000005555,26.314166666666665
IVM00065563,26.710833333333333
IVM00065578,27.608333333333334
JA000047401,7.5375
JA000047402,6.8875
JA000047404,8.460833333333333
JA000047405,6.690833333333333
JA000047406,8.470833333333333
JA000047407,7.791666666666667
JA000047409,7.4875
JA000047411,9.273333333333333
JA000047412,10.1125
JA000047413,8.440833333333334
JA000047417,7.910833333333334
JA000047418,7.025
JA000047420,7.366666666666666
JA000047421,9.429166666666667
JA000047423,9.380833333333333
JA000047424,8.230833333333333
JA000047426,8.670833333333333
JA000047428,10.833333333333334
JA000047430,10.0375
JA000047433,7.689166666666667
JA000047435,7.246666666666667
JA000047440,7.8725
JA000047512,12.2875
JA000047520,11.595
JA000047570,13.2125
JA000047574,11.611666666666666
JA000047575,11.75
JA000047576,10.365833333333333
JA000047581,11.128333333333334
JA000047582,13.041666666666666
JA000047584,11.495833333333334
JA000047585,11.4575
JA000047587,14.224166666666667
JA000047588,12.75
JA000047590,13.895833333333334
JA000047592,12.474166666666667
JA000047597,12.510833333333334
JA000047598,14.5425
JA000047600,14.483333333333333
JA000047602,14.830833333333333
JA000047604,14.8375
JA000047605,16.0125
JA000047606,14.895
JA000047607,15.181666666666667
JA000047610,13.454166666666667
JA000047612,14.411666666666667
JA000047615,14.944166666666666
JA000047616,15.581666666666667
JA000047617,12.135
JA000047618,12.833333333333334
JA000047620,11.954166666666667
JA000047622,8.9775
JA000047624,16.145833333333332
JA000047626,16.090833333333332
JA000047629,15.2125
JA000047631,16.3425
JA000047632,17.031666666666666
JA000047636,17.475
JA000047637,13.655833333333334
JA000047638,15.8925
JA000047640,11.725833333333334
JA000047641,14.150833333333333
JA000047648,16.7125
JA000047649,15.324166666666667
JA000047651,17.15
JA000047653,17.095
JA000047654,17.519166666666667
JA000047655,17.7875
JA000047656,17.825
JA000047657,17.16583333333333
JA000047662,16.833333333333332
JA000047663,17.09
JA000047666,17.671666666666667
JA000047668,16.86916666666667
JA000047670,16.8775
JA000047672,16.919166666666666
JA000047674,16.71
JA000047675,17.375
JA000047677,18.935833333333335
JA000047678,18.970833333333335
JA000047682,16.868333333333332
JA000047684,15.929166666666667
JA000047690,7.809166666666667
JA000047740,15.233333333333333
JA000047741,16.254166666666666
JA000047742,16.19
JA000047744,16.128333333333334
JA000047746,16.316666666666666
JA000047747,16.16583333333333
JA000047754,17.424166666666668
JA000047755,16.386666666666667
JA000047756,14.561666666666667
JA000047759,16.911666666666665
JA000047761,15.815
JA000047762,17.604166666666668
JA000047765,17.575
JA000047767,16.245
JA000047768,16.535
JA000047769,16.178333333333335
JA000047770,17.6325
JA000047772,17.460833333333333
JA000047776,16.591666666666665
JA000047777,17.466666666666665
JA000047778,18.0125
JA000047780,16.255
JA000047784,16.339166666666667
JA000047800,16.85
JA000047805,16.89666666666667
JA000047807,18.329166666666666
JA000047809,16.539166666666667
JA000047813,17.675
JA000047814,16.425
JA000047815,17.641666666666666
JA000047817,18.1875
JA000047819,17.735
JA000047822,17.365833333333335
JA000047823,17.9625
JA000047824,16.379166666666666
JA000047827,19.841666666666665
JA000047829,17.503333333333334
JA000047830,18.6625
JA000047831,18.856666666666666
JA000047835,18.841666666666665
JA000047836,20.188333333333333
JA000047837,20.2925
JA000047838,18.7825
JA000047843,17.475
JA000047887,17.733333333333334
JA000047890,17.18
JA000047891,17.491666666666667
JA000047892,17.578333333333333
JA000047893,18.145833333333332
JA000047895,17.654166666666665
JA000047897,17.85333333333333
JA000047898,18.911666666666665
JA000047899,17.345833333333335
JA000047909,22.404166666666665
JA000047927,25.273333333333333
JA000047929,23.779166666666665
JA000047936,24.091666666666665
JA000047940,23.449166666666667
JA000047991,26.504166666666666
JAM00047772,17.958333333333332
JAM00047918,25.354166666666668
JAM00047927,24.658333333333335
JAM00047945,24.179166666666667
JAW00042402,23.895833333333332
JM000078388,28.429166666666667
JMM00078397,28.0375
JN000099950,0.8583333333333333
JOM00040260,20.3925
JOM00040265,17.97833333333333
KE000063661,20.073333333333334
KE000063723,29.57
KE000063820,27.3625
KG000036911,12.440833333333334
KG000038353,12.6625
KG000038613,14.52
KG000038616,13.266666666666667
KNM00047014,7.150833333333333
KNM00047016,5.549166666666666
KNM00047025,11.054166666666667
KNM00047055,13.344166666666666
KNM00047058,12.3075
KNM00047069,12.944166666666666
KR000091610,28.741666666666667
KS000047112,13.466666666666667
KS000047115,13.983333333333333
KS000047165,14.65
KSM00047101,12.7
KSM00047105,15.054166666666667
KSM00047108,13.883333333333333
KSM00047133,14.35
KSM00047138,15.783333333333333
KSM00047159,16.15
KSM00047168,15.745833333333334
KSM00047184,17.0625
KU000405820,27.370833333333334
KZ000028676,3.3666666666666667
KZ000028766,2.75
KZ000028867,3.2675
KZ000028879,4.019166666666667
KZ000028952,4.175
KZ000028966,2.0083333333333333
KZ000028978,2.14
KZ000028984,2.3325
KZ000029807,3.2
KZ000034398,8.369166666666667
KZ000034691,10.386666666666667
KZ000035067,3.53
KZ000035078,2.9983333333333335
KZ000035085,2.895
KZ000035108,6.966666666666667
KZ000035173,3.3858333333333333
KZ000035188,5.170833333333333
KZ000035217,7.525
KZ000035229,5.9375
KZ000035302,7.949166666666667
KZ000035344,5.205
KZ000035358,5.85
KZ000035363,4.760833333333333
KZ000035394,4.45
KZ000035406,9.125
KZ000035416,8.533333333333333
KZ000035426,6.533333333333333
KZ000035497,4.6575
KZ000035532,7.105
KZ000035576,5.425
KZ000035699,6.843333333333334
KZ000035700,11.433333333333334
KZ000035746,9.841666666666667
KZ000035796,6.929166666666666
KZ000035849,10.533333333333333
KZ000035925,11.508333333333333
KZ000035969,11.2375
KZ000036003,3.775
KZ000036126,4.364166666666667
KZ000036152,4.319166666666667
KZ000036177,5.033333333333333
KZ000036208,3.566666666666667
KZ000036397,5.096666666666667
KZ000036428,3.1166666666666667
KZ000036439,3.2491666666666665
KZ000036498,4.843333333333334
KZ000036639,5.858333333333333
KZ000036665,6.2625
KZ000036729,8.354166666666666
KZ000036821,10.461666666666666
KZ000036846,6.24
KZ000036859,11.533333333333333
KZ000036870,11.616666666666667
KZ000038001,13.445
KZ000038049,13.465
KZ000038062,12.625
KZ000038069,13.183333333333334
KZ000038198,14.625
KZ000038203,12.489166666666666
KZ000038222,11.510833333333334
KZ000038232,14.019166666666667
KZ000038341,12.25
KZ000038343,11.683333333333334
KZ000038439,15.708333333333334
LAM00048930,27.3075
LAM00048940,28.366666666666667
LAW00041074,27.7275
LEM00040103,20.544166666666666
LG000026247,7.5025
LG000026406,9.315
LH000026502,9.43
LH000026509,9.704166666666667
LH000026518,8.0175
LH000026524,9.004166666666666
LH000026531,8.583333333333334
LH000026629,9.108333333333333
LH000026633,8.3825
LH000026730,9.004166666666666
LIM00065660,26.875
LO000011934,8.470833333333333
LOE00105562,12.675
LOE00116344,11.421666666666667
LOM00011826,11.658333333333333
LOM00011903,10.65
LU000006590,10.779166666666667
LY000062131,22.5575
LYE00147740,20.3375
LYE00147741,20.8875
LYE00147745,21.144166666666667
LYE00147746,21.766666666666666
LYE00147747,20.475
LYM00062103,23.2
MA000067009,27.324166666666667
MA000067083,20.140833333333333
MA000067095,25.069166666666668
MAM00067012,27.996666666666666
MAM00067027,27.911666666666665
MAM00067137,20.784166666666668
MBM00078925,27.329166666666666
MCM00045011,24.050833333333333
MD000033748,12.645833333333334
MD000033815,12.6
MD000033883,12.829166666666667
MFM00067005,28.045833333333334
MG000044212,-1.5583333333333333
MG000044218,1.6208333333333333
MG000044231,1.7083333333333333
MG000044239,0.8625
MG000044259,3.2
MG000044272,-0.5208333333333334
MG000044288,3.175
MG000044341,3.470833333333333
MGM00044203,-5.175
MGM00044207,-2.591666666666667
MGM00044213,-2.2375
MGM00044214,1.8291666666666666
MGM00044215,-0.6041666666666666
MGM00044225,-4.033333333333333
MGM00044230,1.5583333333333333
MGM00044232,2.3583333333333334
MGM00044237,1.7833333333333334
MGM00044241,1.7833333333333334
MGM00044256,2.066666666666667
MGM00044265,3.7958333333333334
MGM00044275,-2.3125
MGM00044277,0.1125
MGM00044282,2.1708333333333334
MGM00044284,-2.0458333333333334
MGM00044285,0.5333333333333333
MGM00044287,2.095833333333333
MGM00044292,1.7666666666666666
MGM00044294,0.1125
MGM00044298,2.9
MGM00044302,2.175
MGM00044304,1.6458333333333333
MGM00044305,3.2333333333333334
MGM00044313,1.5791666666666666
MGM00044314,2.775
MGM00044336,3.8125
MGM00044347,5.5375
MGM00044352,3.808333333333333
MGM00044354,5.483333333333333
MJM00013459,12.685
MJM00013463,17.815833333333334
MLM00061230,29.544166666666666
MLM00061257,30.47
MLM00061265,29.270833333333332
MLM00061291,27.866666666666667
MO000060156,17.739166666666666
MO000060195,16.1625
MO000060265,20.684166666666666
MOE00147752,18.188333333333333
MOE00147755,17.756666666666668
MOM00060135,16.993333333333332
MOM00060150,17.670833333333334
MOM00060155,18.75583333333333
MOM00060318,18.921666666666667
MP000061974,28.145
MP000061988,25.5625
MR000061415,22.341666666666665
MT000016597,19.470833333333335
MUM00041244,29.2
MUM00041246,28.264166666666668
MUM00041256,28.555833333333332
MUM00041268,29.9125
MV000043555,29.118333333333332
MX000003068,22.933333333333334
MX000003074,25.495833333333334
MX000005047,23.916666666666668
MX000008184,17.354166666666668
MX000014066,21.329166666666666
MX000016144,22.179166666666667
MX000025017,25.5
MX000028116,24.620833333333334
MX000029030,17.633333333333333
MX000076393,24.5625
MX000076458,25.8625
MX000076577,20.366666666666667
MX000076644,28.1625
MX000766800,19.208333333333332
MXM00076061,23.2625
MXM00076113,22.933333333333334
MXM00076160,25.358333333333334
MXM00076225,20.404166666666665
MXM00076243,23.588333333333335
MXM00076253,26.003333333333334
MXM00076256,24.641666666666666
MXM00076323,19.979166666666668
MXM00076382,25.010833333333334
MXM00076412,25.866666666666667
MXM00076423,20.2525
MXM00076471,17.925
MXM00076499,26.08
MXM00076525,15.341666666666667
MXM00076539,19.4875
MXM00076548,26.55666666666667
MXM00076556,23.883333333333333
MXM00076571,19.7375
MXM00076585,25.804166666666667
MXM00076593,27.611666666666668
MXM00076625,20.526666666666667
MXM00076634,17.983333333333334
MXM00076640,25.825
MXM00076647,28.3
MXM00076658,26.77
MXM00076665,19.991666666666667
MXM00076675,14.729166666666666
MXM00076687,20.008333333333333
MXM00076692,26.379166666666666
MXM00076737,20.595
MXM00076741,26.835833333333333
MXM00076750,28.0125
MXM00076762,23.976666666666667
MXM00076805,28.6875
MXM00076843,26.504166666666666
MXM00076848,20.745833333333334
MY000048657,28.354166666666668
MY000096441,28.333333333333332
MY000096491,28.1375
MYM00048601,28.8625
MYM00048615,27.995833333333334
MYM00048665,28.4
MYM00096421,28.645833333333332
MYM00096449,28.0625
MYM00096471,28.395833333333332
MYM00096481,27.895833333333332
MZ000067215,26.6
MZ000067237,25.483333333333334
MZ000067283,26.166666666666668
MZ000067295,21.8875
MZ000067297,25.218333333333334
MZ000067323,25.491666666666667
MZ000067335,24.395833333333332
MZM00067341,24.8675
NC000091577,23.695833333333333
NC000915920,23.6875
NFM00094996,19.595833333333335
NG000001036,30.950833333333332
NG000001049,29.518333333333334
NG000001052,30.451666666666668
NG000001080,28.4875
NG000001090,29.375
NG000061017,27.958333333333332
NG000061024,29.486666666666668
NG000061043,29.905
NG000061096,29.011666666666667
NGM00061045,29.100833333333334
NGM00061085,29.020833333333332
NGM00061091,27.939166666666665
NH000091554,26.58416666666667
NH000091568,24.4125
NHM00091557,24.405
NHM00091565,25.515833333333333
NLE00102445,11.123333333333333
NLE00102462,10.960833333333333
NLE00113724,11.275833333333333
NLE00113730,11.871666666666666
NLE00113736,11.825833333333334
NLM00006235,11.091666666666667
NLM00006260,11.004166666666666
NLM00006280,10.4375
NLM00006310,12.016666666666667
NLM00006380,11.425
NO000001026,3.0708333333333333
NO000001465,8.883333333333333
NO000014030,8.8625
NO000050540,9.183333333333334
NO000080700,5.8933333333333335
NO000098550,2.025
NO000099710,-0.575
NOE00104443,6.211666666666667
NOE00105467,5.520833333333333
NOE00105472,9.144166666666667
NOE00105476,-3.5083333333333333
NOE00105492,8.855
NOE00105494,2.025
NOE00105503,4.891666666666667
NOE00109394,0.7741666666666667
NOE00109459,3.1525
NOE00109485,-2.3141666666666665
NOE00109514,5.775
NOE00109604,7.095833333333333
NOE00109622,1.5908333333333333
NOE00109631,8.918333333333333
NOE00109640,8.944166666666666
NOE00109653,8.83
NOE00109671,8.301666666666666
NOE00109680,9.0625
NOE00109737,8.058333333333334
NOE00109746,8.34
NOE00109759,6.760833333333333
NOE00109768,8.169166666666667
NOE00109777,2.01
NOE00109822,7.221666666666667
NOE00109840,7.523333333333333
NOE00109849,8.0
NOE00109885,6.858333333333333
NOE00109939,5.3125
NOE00109966,1.4508333333333334
NOE00109984,5.596666666666667
NOE00110119,5.555833333333333
NOE00110303,7.19
NOE00110447,8.3225
NOE00110572,8.02
NOE00110590,9.199166666666667
NOE00110653,8.204166666666667
NOE00110725,9.069166666666666
NOE00111040,6.0175
NOE00111318,4.2716666666666665
NOE00111327,-2.3866666666666667
NOE00111336,-2.1008333333333336
NOE00111372,-4.598333333333334
NOE00112071,6.541666666666667
NOE00112089,4.325833333333334
NOE00133002,7.303333333333334
NOE00133014,8.4875
NOE00133110,1.9816666666666667
NOE00133650,8.231666666666667
NOE00133954,5.501666666666667
NOE00134118,0.9741666666666666
NOE00134166,-1.4933333333333334
NOE00134214,3.8275
NOE00134454,8.1775
NOE00134682,7.431666666666667
NOE00134742,7.51
NOE00134778,-3.3625
NOE00134802,2.4341666666666666
NOE00134886,4.338333333333333
NOE00134898,2.9125
NOE00134934,3.299166666666667
NOE00135018,7.619166666666667
NOM00001233,3.2875
NOM00001238,1.085
NOM00001389,3.165
NOM00001492,7.5375
NSM00081225,27.483333333333334
NZ000093012,15.901666666666667
NZ000093292,15.233333333333333
NZ000093417,13.891666666666667
NZ000933090,14.4
NZ000936150,12.149166666666666
NZ000937470,10.091666666666667
NZ000939450,7.655
NZM00093110,16.129166666666666
NZM00093439,14.433333333333334
NZM00093678,13.491666666666667
NZM00093780,12.345833333333333
NZM00093929,8.605833333333333
PA000086068,25.795833333333334
PA000086086,26.795833333333334
PA000086134,25.479166666666668
PA000086297,22.795833333333334
PAM00086097,24.254166666666666
PAM00086185,25.379166666666666
PAM00086192,24.541666666666668
PAM00086210,24.420833333333334
PAM00086218,24.466666666666665
PAM00086233,23.995833333333334
PAM00086246,23.7625
PAM00086255,22.841666666666665
PAM00086268,23.495833333333334
PAM00086285,22.325
PE000084377,26.115
PE000084752,15.301666666666666
PEM00084370,25.468333333333334
PEM00084390,25.7825
PEM00084401,24.08416666666667
PEM00084425,28.091666666666665
PEM00084452,21.569166666666668
PEM00084474,28.323333333333334
PEM00084501,19.7325
PEM00084515,26.406666666666666
PEM00084534,26.788333333333334
PEM00084628,19.795
PEM00084658,26.979166666666668
PEM00084673,17.800833333333333
PEM00084686,12.199166666666667
PEM00084691,19.688333333333333
PEM00084735,11.216666666666667
PEM00084782,17.749166666666667
PK000041560,14.616666666666667
PK000041620,19.408333333333335
PK000041640,24.4625
PK000041712,22.55
PKM00041515,15.858333333333333
PKM00041530,22.275
PKM00041598,23.4875
PKM00041624,24.308333333333334
PKM00041675,25.2125
PKM00041685,21.220833333333335
PKM00041696,14.476666666666667
PKM00041710,25.245833333333334
PKM00041739,22.704166666666666
PKM00041749,27.433333333333334
PKM00041756,26.158333333333335
PKM00041759,26.3
PKM00041764,26.895
PKM00041780,27.3025
PL000012120,9.95
PL000012385,10.114166666666666
PLM00012160,9.18
PLM00012205,11.058333333333334
PLM00012295,9.383333333333333
PLM00012330,11.275
PLM00012375,11.116666666666667
PLM00012424,11.5
PLM00012497,10.2625
PLM00012566,10.7875
PO000008506,18.058333333333334
PO000008522,20.608333333333334
PO000008535,17.720833333333335
PO000008562,16.423333333333332
PO000008575,12.995833333333334
POM00008501,18.48
POM00008515,18.561666666666667
POM00008521,19.746666666666666
POM00008524,19.475
POM00008554,17.904166666666665
POM00008558,16.269166666666667
POM00008570,16.625
POW00013201,18.041666666666668
PP000092035,27.275
PUM00061766,27.779166666666665
QAM00041170,29.031666666666666
REM00061980,25.333333333333332
RIE00100814,14.104166666666666
RIE00100818,15.058333333333334
RIE00111909,13.679166666666667
RMW00040604,28.5125
RMW00040710,28.336666666666666
ROE00100900,13.183333333333334
ROE00100902,11.35
ROE00108889,12.654166666666667
ROE00108890,12.820833333333333
ROE00108892,14.425
ROE00108893,13.383333333333333
ROE00108895,13.554166666666667
ROE00108896,11.8375
ROE00108901,11.166666666666666
ROM00015023,10.4125
ROM00015085,11.220833333333333
ROM00015247,13.4625
ROM00015280,-0.5025
ROM00015360,13.841666666666667
RP000098232,27.003333333333334
RP000098429,28.608333333333334
RP000098430,28.254166666666666
RP000098444,28.454166666666666
RP000098755,27.758333333333333
RP000098836,28.779166666666665
RP000982230,27.191666666666666
RP000986530,28.425
RPM00098222,26.861666666666668
RPM00098233,27.616666666666667
RPM00098325,28.016666666666666
RPM00098328,19.458333333333332
RPM00098446,27.38083333333333
RPM00098550,28.166666666666668
RPM00098644,27.5525
RPW00041229,28.745833333333334
RQC00660158,22.424166666666668
RQC00664193,27.6175
RQC00665064,25.610833333333332
RQC00665693,27.190833333333334
RQW00011641,27.678333333333335
RS000034561,9.668333333333333
RSM00020046,-10.370833333333334
RSM00020069,-10.316666666666666
RSM00020087,-11.3625
RSM00020292,-11.491666666666667
RSM00020476,-10.15
RSM00020667,-8.208333333333334
RSM00020674,-8.645833333333334
RSM00020744,-2.85
RSM00020891,-10.091666666666667
RSM00020967,-7.1883333333333335
RSM00021432,-11.116666666666667
RSM00021636,-11.9
RSM00021802,-11.629166666666666
RSM00021824,-10.171666666666667
RSM00021908,-10.145833333333334
RSM00021931,-10.9875
RSM00021946,-11.329166666666667
RSM00022028,1.2225
RSM00022113,0.6916666666666667
RSM00022127,-0.5641666666666667
RSM00022217,0.9291666666666667
RSM00022235,-0.4041666666666667
RSM00022271,-0.2075
RSM00022292,-1.2108333333333334
RSM00022324,1.5525
RSM00022349,0.7308333333333333
RSM00022365,0.6083333333333333
RSM00022383,-0.9125
RSM00022408,1.8741666666666668
RSM00022438,2.3208333333333333
RSM00022446,1.89
RSM00022471,1.1875
RSM00022520,2.6166666666666667
RSM00022525,2.7683333333333335
RSM00022550,2.504166666666667
RSM00022551,2.276666666666667
RSM00022563,1.6983333333333333
RSM00022573,1.0583333333333333
RSM00022583,0.5133333333333333
RSM00022602,2.8575
RSM00022619,3.4291666666666667
RSM00022641,3.5083333333333333
RSM00022656,2.8516666666666666
RSM00022676,1.9
RSM00022695,0.9933333333333333
RSM00022721,3.6325
RSM00022768,3.775
RSM00022778,2.7133333333333334
RSM00022798,1.8916666666666666
RSM00022802,4.770833333333333
RSM00022820,4.379166666666666
RSM00022831,4.030833333333334
RSM00022837,5.020833333333333
RSM00022845,3.888333333333333
RSM00022854,3.0225
RSM00022867,4.0175
RSM00022887,3.2108333333333334
RSM00022892,5.924166666666666
RSM00022925,4.595
RSM00022939,4.744166666666667
RSM00022954,3.795
RSM00022981,3.325
RSM00023032,-4.65
RSM00023205,-1.9791666666666667
RSM00023226,-4.211666666666667
RSM00023242,-5.870833333333334
RSM00023256,-5.520833333333333
RSM00023274,-5.7
RSM00023305,-1.0825
RSM00023324,-2.7291666666666665
RSM00023330,-4.704166666666667
RSM00023405,-0.2375
RSM00023412,-1.7508333333333332
RSM00023418,-1.1466666666666667
RSM00023426,-3.1008333333333336
RSM00023445,-3.629166666666667
RSM00023472,-4.216666666666667
RSM00023527,-2.723333333333333
RSM00023552,-3.158333333333333
RSM00023606,0.2075
RSM00023625,-1.5716666666666668
RSM00023631,-1.9916666666666667
RSM00023662,-3.066666666666667
RSM00023678,-1.9333333333333333
RSM00023711,0.5666666666666667
RSM00023724,-0.35833333333333334
RSM00023734,-1.1166666666666667
RSM00023803,1.2758333333333334
RSM00023804,2.2608333333333333
RSM00023847,-0.48333333333333334
RSM00023849,-0.275
RSM00023867,-0.6958333333333333
RSM00023884,-0.4583333333333333
RSM00023891,-3.6166666666666667
RSM00023914,2.125
RSM00023921,0.6791666666666667
RSM00023929,1.2191666666666667
RSM00023933,0.0625
RSM00023955,-0.06666666666666667
RSM00023966,-0.5708333333333333
RSM00023975,-0.6616666666666666
RSM00023986,-1.7583333333333333
RSM00023987,-0.3466666666666667
RSM00024125,-9.095833333333333
RSM00024136,-10.120833333333334
RSM00024143,-9.825
RSM00024266,-13.795833333333333
RSM00024382,-11.741666666666667
RSM00024507,-6.108333333333333
RSM00024585,-13.5175
RSM00024606,-6.7375
RSM00024639,-5.815833333333333
RSM00024641,-5.7375
RSM00024652,-7.705
RSM00024656,-8.974166666666667
RSM00024661,-9.591666666666667
RSM00024671,-11.9375
RSM00024738,-3.9541666666666666
RSM00024768,-8.591666666666667
RSM00024790,-10.491666666666667
RSM00024817,-3.283333333333333
RSM00024856,-7.7225
RSM00024908,-3.345833333333333
RSM00024918,-2.86
RSM00024923,-3.34
RSM00024944,-4.0183333333333335
RSM00024951,-5.175833333333333
RSM00024959,-6.895833333333333
RSM00024962,-8.273333333333333
RSM00024966,-7.495833333333334
RSM00024967,-7.266666666666667
RSM00024982,-4.696666666666666
